project_id,scheme,project_name,display_name,district,pbt,mukim,developer,category,house_type,units,price_min_rm,price_max_rm,status,progress_pct,expected_completion,completed_year,latitude,longitude,location_precision,source_id,source_date,verification,snapshot,record_scope,source_row,location_text,historical_match_ids,historical_match_note
LPHS25-P-084,Rumah Selangorku,,Projek Perancangan MBDK 084,Klang,MBDK,Klang,Pembinaan Kesentosaan Sdn. Bhd.,,,512,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,84,"Sebahagian GRN 122878 Lot 98936 Dan Sebahagian GRN 121319 Lot 87138, Taman Sentosa Perdana, Mukim Klang, Daerah Klang.",,
LPHS25-P-085,Rumah Selangorku,,Projek Perancangan MBDK 085,Klang,MBDK,Klang,Jenfort Industries Sdn. Bhd.,,,36,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,85,"Di Atas Hakmilik HSD 57670 Hingga HSD 57799, PT 60870 Hingga PT 60999 (Lot Asal 10509), Mukim Klang, Daerah Klang.",,
LPHS25-P-086,Rumah Selangorku,,Projek Perancangan MBDK 086,Klang,MBDK,Kapar,Dsara Sentral Sdn. Bhd.,,,600,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,86,"Di Atas Hakmilik HSD 125459 PT 51383, Mukim Kapar, Daerah Klang.",,
LPHS25-P-087,Rumah Selangorku,,Projek Perancangan MPAJ 087,Gombak,MPAJ,,Gapadu Harta Sdn. Bhd.,,,138,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,87,"Hakmilik HSD 83257 PT 5223, HSD 83258 PT 5244 Dan HSD 83259 PT 5225, Taman Ukay Spring, Seksyen 2, Bandar Hulu Kelang, Daerah Gombak.",,
LPHS25-P-088,Rumah Selangorku,,Projek Perancangan MPAJ 088,Gombak,MPAJ,,Sanjung Segar Development Sdn. Bhd.,,,48,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,88,"Di Atas Hakmilik HS(D) 67904 PT 3868 Dan HS(D) 67905 PT 3869 Bandar Hulu Kelang, Daerah Gombak.",,
LPHS25-P-089,Rumah Selangorku,,Projek Perancangan MPAJ 089,Gombak,MPAJ,Hulu Kelang,Kismajaya Sdn Bhd,,,60,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,89,"Di Atas Hakmilik PN 7136 PT 4992 (Sebahagian Lot Lama 6995), Kampung Pasir Tambahan, Mukim Hulu Kelang, Daerah Gombak.",,
LPHS25-P-090,Rumah Selangorku,,Projek Perancangan MPAJ 090,Hulu Langat,MPAJ,Ampang,Ampang Heights Holdings Sdn. Bhd.,,,800,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,90,"Ke Atas Hakmilik HS(D) 117416 PT 11434 Dan HS(D) 71766 PT 2923, Di Mukim Ampang, Daerah Hulu Langat.",,
LPHS25-P-091,Rumah Selangorku,,Projek Perancangan MPAJ 091,Gombak,MPAJ,Ulu Kelang,V Development Sdn. Bhd.,,,60,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,91,"Ke Atas Hakmilik HS(M) 15084 PT 18598 dan HS(M) 15085 PT 18599 Mukim Ulu Kelang, Daerah Gombak.",,
LPHS25-P-092,Rumah Selangorku,,Projek Perancangan MPAJ 092,Gombak,MPAJ,Hulu Kelang,SDB Properties Sdn. Bhd.,,,232,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,92,"Di Atas Hakmilik HSM 14822 PT 18282, GM 1245 PT 18600 Dan HSM 15142 PT 18764 (Lot Asal 581, 582, 1223, 1224, 1230, 1234 Dan 1235), Jalan Klang Gates, Mukim Hulu Kelang, Daerah Gombak, Selangor Darul Ehsan.",,
LPHS25-P-093,Rumah Selangorku,,Projek Perancangan MPAJ 093,Hulu Langat,MPAJ,,Klanggroup Properties Management Sdn. Bhd.,,,219,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,93,"Di Atas Hakmilik Geran 314779 Lot 4595, Geran 314776 Lot 4596 Dan Geran 314777 Lot 4597, Bandar Ampang, Daerah Hulu Langat.",,
LPHS25-P-094,Rumah Selangorku,,Projek Perancangan MPAJ 094,Gombak,MPAJ,,ZED Enterprise (M) Sdn. Bhd.,,,200,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,94,"Di Atas Hakmilik PN 100693 Lot 11758 (Dahulunya Lot 1416) Seksyen 2, Bandar Hulu Kelang, Daerah Gombak.",,
LPHS25-P-095,Rumah Selangorku,,Projek Perancangan MPAJ 095,Hulu Langat,MPAJ,,Tuah Kayangan Development Sdn. Bhd.,,,173,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,95,"Di Atas Hakmilik Hsm 34306 Hingga Hsm 34314 Pt 14558 Hingga Pt 14674 Dan Sebahagian Tanah Kerajaan Yang Dipohon (Lot Lama 17837), Bukit Cheras Bandar Ampang Daerah Hulu Langat",,
LPHS25-P-096,Rumah Selangorku,,Projek Perancangan MPAJ 096,Hulu Langat,MPAJ,,Tuah Kayangan Development Sdn. Bhd.,,,346,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,96,"Di Atas Hakmilik Hsm 34306 Hingga Hsm 34314 Pt 14558 Hingga Pt 14674 Dan Sebahagian Tanah Kerajaan Yang Dipohon (Lot Lama 17837), Bukit Cheras Bandar Ampang Daerah Hulu Langat",,
LPHS25-P-097,Rumah Selangorku,,Projek Perancangan MPAJ 097,Gombak,MPAJ,Hulu Kelang,Maxims Circle Development Sdn. Bhd.,,,114,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,97,"Di Atas Hakmilik PM 20 Lot 1237 Dan PM 40 Lot 1240, Mukim Hulu Kelang, Daerah Gombak",,
LPHS25-P-098,Rumah Selangorku,,Projek Perancangan MPKj 098,Hulu Langat,MPKj,Semenyih,Amalan Setar (M) Sdn. Bhd. (Permodalan Negeri Selangor Berhad (PNSB),,,324,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,98,"Di Atas PT 16442 – PT 16601, PT 16502 – PT 16802 dan Sebahagian Lot 1906 Mukim Semenyih, Daerah Hulu Langat.",,
LPHS25-P-099,Rumah Selangorku,,Projek Perancangan MPKj 099,Hulu Langat,MPKj,Kajang,Avipolitan Development Sdn. Bhd.,,,183,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,99,"Hakmilik HSD 148833 PT 74093 Di Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-P-100,Rumah Selangorku,,Projek Perancangan MPKj 100,Hulu Langat,MPKj,,Trans Loyal Development Sdn. Bhd. (dahulunya Prestige Improvement Sdn. Bhd.),,,648,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,100,"Ke Atas Hakmilik HSD 146983 PT 73122 Dan HSD 146984 PT 73123 Seksyen 9 Di Bandar Kajang, Daerah Hulu Langat.",,
LPHS25-P-101,Rumah Selangorku,,Projek Perancangan MPKj 101,Hulu Langat,MPKj,Kajang,K.Y.K Development Sdn. Bhd.,,,341,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,101,"Di Lot 8597 Dan Lot 8598 (PT 69154), Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-P-102,Rumah Selangorku,,Projek Perancangan MPKj 102,Hulu Langat,MPKj,,Aliran Perkasa Sdn. Bhd. (MKH),,,775,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,102,"Ke Atas Hakmilik HSD 159522 PT 37330 dan HSD 159523 PT 37331 di Pekan Semenyih, Daerah Hulu Langat.",,
LPHS25-P-103,Rumah Selangorku,,Projek Perancangan MPKj 103,Hulu Langat,MPKj,Kajang,Nova Paramount Development Sdn. Bhd.,,,199,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,103,"Lot PT.74111 (Dahulunya sebahagian Hakmilik GRN 52052 Lot 2887), Mutiara Height, Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-P-104,Rumah Selangorku,,Projek Perancangan MPKj 104,Hulu Langat,MPKj,Beranang,Sime Darby Property Berhad (Pemaju Baru - Petaling Garden Sdn. Bhd.- SP Setia Bhd Group),,,731,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,104,"Hakmilik GRN 46222 Lot 41 Dan GRN 9403 Lot 1807 Mukim Beranang, Daerah Hulu Langat.",,
LPHS25-P-105,Rumah Selangorku,,Projek Perancangan MPKj 105,Hulu Langat,MPKj,Semenyih,Mayland Venue Sdn. Bhd. (Kevo Bina Sdn. Bhd.),,,208,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,105,"Di Atas Hakmilik HSD 154774, Lot 35724 Mukim Semenyih, Daerah Hulu Langat.",,
LPHS25-P-106,Rumah Selangorku,,Projek Perancangan MPKj 106,Hulu Langat,MPKj,Semenyih,Mayland Venue Sdn. Bhd.,,,1117,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,106,"Di Atas Hakmilik GRN 334201 Lot 49019 Dan GRN 334202 Lot 49020, Mukim Semenyih, Daerah Hulu Langat",,
LPHS25-P-107,Rumah Selangorku,,Projek Perancangan MPKj 107,Hulu Langat,MPKj,Semenyih,Crimson Villa Sdn. Bhd.,,,605,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,107,"Di Atas Hakmilik GRN 339953 Lot 50554 (Terdahulu Sebahagian Lot 20504 GRN 271958), Mukim Semenyih, Daerah Hulu Langat.",,
LPHS25-P-108,Rumah Selangorku,,Projek Perancangan MPKj 108,Hulu Langat,MPKj,Kajang,Asjanas Development Sdn. Bhd.,,,151,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,108,"Ke Atas Hakmilik Lot 8830 GRN 50538, Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-P-109,Rumah Selangorku,,Projek Perancangan MPKj 109,Hulu Langat,MPKj,Semenyih,PPC Development Sdn. Bhd.,,,22,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,109,"Di Atas Hakmilik Lot 257 GM 923, Jalan Sg. Lalang, Mukim Semenyih Daerah Hulu Langat.",,
LPHS25-P-110,Rumah Selangorku,,Projek Perancangan MPKj 110,Hulu Langat,MPKj,Cheras,Jitu Enigma Sdn. Bhd.,,,388,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,110,"Di Atas Hakmilik Lot 170256 PT 59362, HS(D) 170258 PT 59364 Dan HS(D) 170259 PT 59365 (Dahulunya Lot 1092 & Lot 1356), Taman Juara Jaya, Mukim Cheras, Daerah Hulu Langat.",,
LPHS25-P-111,Rumah Selangorku,,Projek Perancangan MPKj 111,Hulu Langat,MPKj,Semenyih,Vista Development Sdn. Bhd. (K.Y.K Development Sdn. Bhd.),,,60,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,111,"Di Atas Lot 1230 GM 989 Mukim Semenyih, Daerah Hulu Langat.",,
LPHS25-P-112,Rumah Selangorku,,Projek Perancangan MPKj 112,Hulu Langat,MPKj,Beranang,Eco Majestic Sdn. Bhd. (Eco World Development Berhad) (Eco Forest),,,1856,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,112,"Di Atas Lot 25, 1107-1111, 1135, 1137-1139, 1158 & 1159, Tarun Estate, Mukim Beranang, Daerah Hulu Langat, Selangor Darul Ehsan.",,
LPHS25-P-113,Rumah Selangorku,,Projek Perancangan MPKj 113,Hulu Langat,MPKj,Semenyih,Rukun Jaya Sdn. Bhd.,,,124,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,113,"Ke Atas Hakmilik Lot 29288, 29290 Dan 29291 (Dahulunya Sebahagian Lot 2017), Mukim Semenyih, Daerah Hulu Langat.",,
LPHS25-P-114,Rumah Selangorku,,Projek Perancangan MPKj 114,Hulu Langat,MPKj,Cheras,Medan Damai Sdn. Bhd. (Projek 1),,,408,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,114,"Di Atas Hakmilik HS(D)143836 PT55759 Dan HS(D)143837 PT55760, Mukim Cheras, Daerah Hulu Langat.",,
LPHS25-P-115,Rumah Selangorku,,Projek Perancangan MPKj 115,Hulu Langat,MPKj,Kajang,Cleftrock Development Sdn. Bhd.,,,96,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,115,"Di Atas PT 35919 Hingga PT 35936, Taman Desa Meringing, Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-P-116,Rumah Selangorku,,Projek Perancangan MPKj 116,Hulu Langat,MPKj,Cheras,Medan Damai Sdn. Bhd. (Projek 2),,,588,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,116,"Di Atas Hakmilik HS(D) 173873 PT59808 Dan HS(D)17374 PT59809, Mukim Cheras, Daerah Hulu Langat.",,
LPHS25-P-117,Rumah Selangorku,,Projek Perancangan MPKj 117,Hulu Langat,MPKj,,Zoom Development Sdn. Bhd. Exclusive Expansion Sdn. Bhd. (Rising Charm Sdn. Bhd.),,,238,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,117,"Di Atas Hakmilik HSD 186725 PT 88429 (Lot 41314 & Lot 41315), Pekan Kampung Sungai Tangkas, Daerah Hulu Langat.",,
LPHS25-P-118,Rumah Selangorku,,Projek Perancangan MPKj 118,Hulu Langat,MPKj,Beranang,Amalan Setar (M) Sdn. Bhd.,,,151,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,118,"Hakmilik HSD 184721 PT 20191 (Dahulunya PT 14758, PT 14759 Dan Rizab Perkhidmatan, Mukim Beranang, Daerah Hulu Langat",,
LPHS25-P-119,Rumah Selangorku,,Projek Perancangan MPKj 119,Hulu Langat,MPKj,Semenyih,Gerak Teguh Sdn Bhd (MKH),,,1100,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,119,"Di Atas PT 26791, Mukim Semenyih, Daerah Hulu Langat",,
LPHS25-P-120,Rumah Selangorku,,Projek Perancangan MPKj 120,Hulu Langat,MPKj,Kajang,Kajang Heights Development Sdn. Bhd.,,,250,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,120,"Di Atas Lot 68252 - Lot 68503, PT 68249 Dan PT 68251 (Lot Lama 671, 1493, 3178 Dan 11749), Mukim Kajang, Daerah Hulu Langat.",,
LPHS25-P-121,Rumah Selangorku,,Projek Perancangan MPKj 121,Hulu Langat,MPKj,Semenyih,Pagoda Anggun Sdn. Bhd.,,,84,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,121,"Di Atas Hakmilik HSD 172058 PT 42643 Dan HSD 172059 PT 42644, Mukim Semenyih, Daerah Hulu Langat",,
LPHS25-P-122,Rumah Selangorku,,Projek Perancangan MPKj 122,Hulu Langat,MPKj,,Menteri Besar Selangor Pemerbadanan (MBI) Trans Loyal Development Sdn. Bhd.,,,1176,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,122,"Di Atas Lot 1237 (PT 80086) & Lot 1238 (PT 80089), Pekan Bangi Lama, Kajang, Daerah Hulu Langat. PEKAN BANGI LAMA",,
LPHS25-P-123,Rumah Selangorku,,Projek Perancangan MPKj 123,Hulu Langat,MPKj,Semenyih,Lee Swee Ann & Brothers Sdn. Bhd.,,,1104,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,123,"Di Atas Hakmilik GRN 47318 Lot 2001, Mukim Semenyih, Daerah Hulu Langat, Selangor Darul Ehsan",,
LPHS25-P-124,Rumah Selangorku,,Projek Perancangan MPKj 124,Hulu Langat,MPKj,Beranang,Eco Majestic Development Sdn. Bhd.,,,5073,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,124,"Di Atas HSD179009 PT19796, HSD179010 PT19797, HSD179013 PT19800, HSD179014 PT19801 Dan HSD179015 PT19802, Eco Forest, Mukim Beranang, Daerah Hulu Langat, Selangor Darul Ehsan",,
LPHS25-P-125,Rumah Selangorku,,Projek Perancangan MPKj 125,Hulu Langat,MPKj,Beranang,Setia Ecohill 2 Sdn. Bhd. Trans Loyal Development Sdn. Bhd.,,,5470,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,125,"Di Atas HSD 181367 PT17130, HSD 183253 PT 19016, HSD 183254 PT 19017, HSD 183255 PT 19018 Dan HSD 183256 PT 19019, Setia Ecohill 2, Mukim Beranang, Daerah Hulu Langat, Selangor Darul Ehsan",,
LPHS25-P-126,Rumah Selangorku,,Projek Perancangan MPKj 126,Hulu Langat,MPKj,Semenyih,Setia Alamsari Sdn. Bhd. Trans Loyal Development Sdn. Bhd.,,,2289,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,126,"Di Atas Hakmilik HSD184053 PT47384, Ladang Bangi, Setia Alamsari, Mukim Semenyih, Daerah Hulu Langat, Selangor Darul Ehsan. (Setia Alamsari)",,
LPHS25-P-127,Rumah Selangorku,,Projek Perancangan MPKj 127,Hulu Langat,MPKj,Semenyih,I & P Menara Sdn. Bhd. Trans Loyal Development Sdn. Bhd.,,,3796,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,127,"Di Atas Hakmilik Geran 313068 Lot23028, Geran 239224 Lot23025, Geran 239225 Lot23027, Hsd149873 Pt34902, Hsd149875 Pt34905, Hsd149876 Pt34906, Hsd149877 Pt34907 Dan Hsd149878 Pt34908, Setia Alamsari, Mukim Semenyih, Daerah Hulu Langat, Selangor Darul Ehsan (Setia Alamsari 2)",,
LPHS25-P-128,Rumah Selangorku,,Projek Perancangan MPKj 128,Hulu Langat,MPKj,Semenyih,JW Land Sdn. Bhd.,,,28,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,128,"Di Atas Hakmilik Hsd 178066 Pt 45322 (Lot Lama 2323), Mukim Semenyih Daerah Hulu Langat",,
LPHS25-P-129,Rumah Selangorku,,Projek Perancangan MPKj 129,Hulu Langat,MPKj,Semenyih,JW Land Sdn. Bhd.,,,84,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,129,"Di Atas Hakmilik Hsd 178066 Pt 45322 (Lot Lama 2323), Mukim Semenyih Daerah Hulu Langat",,
LPHS25-P-130,Rumah Selangorku,,Projek Perancangan MPKj 130,Hulu Langat,MPKj,Semenyih,Konsortium PNSB Construction Sdn. Bhd. (UEM Sunrise),,,2086,,,Dalam Perancangan,,,,,,lokasi/lot daripada masterlist LPHS; koordinat tidak disediakan,SRC-LPHS-RSKU-Q1-2025,2025-Q1,Masterlist LPHS Q1 2025 dibekalkan pengguna; project_name_not_provided_in_source,2025-Q1,LPHS baseline,130,"Di Atas Hakmilik HSD 176522 PT 44501, HSD 176523 PT 44502 Dan PT 44515, Mukim Semenyih, Daerah Hulu Langat (Serene Heights)",,
